Place_ID X Date,target
0OS9LVX X 2020-01-02,57.050982111823934
0OS9LVX X 2020-01-03,27.386272761607465
0OS9LVX X 2020-01-04,49.07648798630633
0OS9LVX X 2020-01-05,37.983118680581825
0OS9LVX X 2020-01-06,29.838105211121018
0OS9LVX X 2020-01-07,17.325063122247258
0OS9LVX X 2020-01-08,46.85560311293234
0OS9LVX X 2020-01-09,46.902553081514704
0OS9LVX X 2020-01-10,31.8233230248181
0OS9LVX X 2020-01-11,51.6900367385719
0OS9LVX X 2020-01-12,38.10673266519389
0OS9LVX X 2020-01-13,59.990653190582144
0OS9LVX X 2020-01-14,38.13006585285625
0OS9LVX X 2020-01-15,52.99198057779925
0OS9LVX X 2020-01-16,76.70514593638848
0OS9LVX X 2020-01-17,46.7538418965232
0OS9LVX X 2020-01-18,53.551427251699316
0OS9LVX X 2020-01-19,49.92501237479816
0OS9LVX X 2020-01-20,37.96232557196225
0OS9LVX X 2020-01-21,41.569848570224046
0OS9LVX X 2020-01-22,39.32235470116855
0OS9LVX X 2020-01-23,34.121740957307374
0OS9LVX X 2020-01-24,34.869204848011464
0OS9LVX X 2020-01-25,31.533969040922663
0OS9LVX X 2020-01-26,27.27002619600367
0OS9LVX X 2020-01-27,40.74271957059675
0OS9LVX X 2020-01-28,38.646985399148704
0OS9LVX X 2020-01-29,33.024319029547314
0OS9LVX X 2020-01-30,44.07911928013845
0OS9LVX X 2020-01-31,58.91183300693134
0OS9LVX X 2020-02-01,28.207475431029444
0OS9LVX X 2020-02-02,32.9973895400304
0OS9LVX X 2020-02-03,52.20457357242401
0OS9LVX X 2020-02-04,45.76406306540132
0OS9LVX X 2020-02-05,49.47174280797425
0OS9LVX X 2020-02-06,26.784926584545296
0OS9LVX X 2020-02-07,56.594366435698156
0OS9LVX X 2020-02-08,49.39740523518545
0OS9LVX X 2020-02-09,55.99883257498975
0OS9LVX X 2020-02-10,34.83322367379711
0OS9LVX X 2020-02-11,36.625689595928016
0OS9LVX X 2020-02-12,42.472442354211026
0OS9LVX X 2020-02-13,35.67207492374862
0OS9LVX X 2020-02-14,41.39272842215041
0OS9LVX X 2020-02-15,39.95354414768185
0OS9LVX X 2020-02-16,40.404664427610115
0OS9LVX X 2020-02-17,42.757622359284625
0OS9LVX X 2020-02-18,37.75454440499953
0OS9LVX X 2020-02-19,41.634782712237794
0OS9LVX X 2020-02-20,36.351143651472604
0OS9LVX X 2020-02-21,38.54270590848272
0OS9LVX X 2020-02-22,36.277636831740544
0OS9LVX X 2020-02-23,43.62124813554582
0OS9LVX X 2020-02-24,33.563843526796255
0OS9LVX X 2020-02-25,33.70004292506971
0OS9LVX X 2020-02-26,32.329802021714144
0OS9LVX X 2020-02-27,45.31830040906204
0OS9LVX X 2020-02-28,26.263807354564342
0OS9LVX X 2020-02-29,30.758490987219258
0OS9LVX X 2020-03-01,33.30979523547548
0OS9LVX X 2020-03-02,42.9265086767855
0OS9LVX X 2020-03-03,40.32940971902816
0OS9LVX X 2020-03-04,38.61102260513431
0OS9LVX X 2020-03-05,58.269577648633096
0OS9LVX X 2020-03-06,35.28817512147697
0OS9LVX X 2020-03-07,49.33695986008807
0OS9LVX X 2020-03-08,33.67706107435947
0OS9LVX X 2020-03-09,38.19400539512749
0OS9LVX X 2020-03-10,39.68022717644848
0OS9LVX X 2020-03-11,37.7701179923379
0OS9LVX X 2020-03-12,32.31021317486885
0OS9LVX X 2020-03-13,39.40531314953961
0OS9LVX X 2020-03-14,37.3556731167192
0OS9LVX X 2020-03-15,39.68612919271959
0OS9LVX X 2020-03-16,34.743276634050915
0OS9LVX X 2020-03-17,30.043861617842833
0OS9LVX X 2020-03-18,48.02468352950807
0OS9LVX X 2020-03-19,31.15270328870599
0OS9LVX X 2020-03-20,42.07203567097075
0OS9LVX X 2020-03-21,35.679586020100956
0OS9LVX X 2020-03-22,28.402916042671592
0OS9LVX X 2020-03-23,28.56965621109054
0OS9LVX X 2020-03-24,36.25231319443724
0OS9LVX X 2020-03-25,36.587434487297315
0OS9LVX X 2020-03-26,38.54899217420891
0OS9LVX X 2020-03-27,37.95240046998869
0OS9LVX X 2020-03-28,43.12232434713217
0OS9LVX X 2020-03-29,46.789798978595805
0OS9LVX X 2020-03-30,58.83643772233717
0OS9LVX X 2020-03-31,54.48208426161004
0OS9LVX X 2020-04-01,50.25099422884387
0OS9LVX X 2020-04-02,31.977104468093245
0OS9LVX X 2020-04-03,51.71585721046028
0OS9LVX X 2020-04-04,77.60246042030042
0Q2LTOG X 2020-01-02,136.03971270538494
0Q2LTOG X 2020-01-03,125.70805424868713
0Q2LTOG X 2020-01-04,153.11235241895722
0Q2LTOG X 2020-01-05,127.44022825460321
0Q2LTOG X 2020-01-06,117.37873162634003
0Q2LTOG X 2020-01-07,72.06814352602198
0Q2LTOG X 2020-01-08,38.05282554285143
0Q2LTOG X 2020-01-09,113.10313646561363
0Q2LTOG X 2020-01-10,120.83703142494696
0Q2LTOG X 2020-01-11,138.61488427891067
0Q2LTOG X 2020-01-12,88.36867861399173
0Q2LTOG X 2020-01-13,59.284576683224856
0Q2LTOG X 2020-01-14,128.13601846224503
0Q2LTOG X 2020-01-15,96.68511967728196
0Q2LTOG X 2020-01-16,106.51468174853862
0Q2LTOG X 2020-01-17,123.84431025599386
0Q2LTOG X 2020-01-18,96.40687511177896
0Q2LTOG X 2020-01-19,147.51432601461153
0Q2LTOG X 2020-01-20,146.52011812038302
0Q2LTOG X 2020-01-21,107.59581708537709
0Q2LTOG X 2020-01-22,145.97610100391506
0Q2LTOG X 2020-01-23,120.1825701958245
0Q2LTOG X 2020-01-24,102.54547263837637
